alpha;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_oil_var;W2_oil_var;W3_oil_var;W4_oil_var;W5_oil_var;W6_oil_var;W7_oil_var;W1_gas_var;W2_gas_var;W3_gas_var;W4_gas_var;W5_gas_var;W6_gas_var;W7_gas_var
inf;132.22080088535412;249999.99999999994;72.984;0.0;65.71073751969772;0.0;54.228668761596836;62.6;50.34;41144.26622340638;0.0;53514.56281484118;2456.0672019364024;50721.33465230229;51724.20729430467;50439.561813209046;28.753333559581648;0.0;28.86043295137926;7.625397924545588;23.69155688241296;24.75424037781804;18.53583918961663;75.49625274220784;0.0;54.01752780065472;11.721072522192614;9.382455779121504;29.829136257617197;33.39541478178822;4450429.807653155;1.1812772982011666e-06;176884208.07119024;18846405.738635525;176241565.89709643;33411960.453336198;97084726.77231547
0.0;40.71674292547496;93612.93775847463;72.98400000000036;47.067;0.0;0.0;0.0;0.0;0.0;41144.26622340723;52468.67153506505;6.320703960227547e-10;7.003109203651547e-11;0.0;3.27408427577851e-10;1.322007802139673e-09;28.753333559581712;11.963409365888207;0.0;0.0;5.046209836941234e-12;0.0;0.0;75.49625274220914;1.6311883021318998;0.0;0.0;0.0;0.0;0.0;4450429.807653084;9825971.192652555;0.0;0.0;0.0;-1.1734664440155029e-07;0.0
0.01;40.71674292547484;93612.9377584689;72.984;47.067;0.0;0.0;-5.562594178879849e-13;1.8106003315180517e-12;0.0;41144.26622340721;52468.671535064925;2.8031763577018864e-09;0.0;-6.605433644502057e-09;6.379896582010787e-10;-7.9937621912336e-11;28.753333559581698;11.963409365888207;0.0;0.0;4.939341783049404e-12;0.0;0.0;75.49625274220784;1.631188302131906;0.0;0.0;0.0;0.0;0.0;4450429.807653158;9825971.192652555;0.0;0.0;0.0;7.105991244316101e-07;0.0
0.02;40.71674292547484;93612.9377584689;72.984;47.067;0.0;0.0;-5.562594178879849e-13;1.8106003315180517e-12;0.0;41144.26622340721;52468.671535064925;2.8031763577018864e-09;0.0;-6.605433644502057e-09;6.379896582010787e-10;-7.9937621912336e-11;28.753333559581698;11.963409365888207;0.0;0.0;4.939341783049404e-12;0.0;0.0;75.49625274220784;1.631188302131906;0.0;0.0;0.0;0.0;0.0;4450429.807653158;9825971.192652555;0.0;0.0;0.0;7.105991244316101e-07;0.0
0.03;40.71674292547484;93612.9377584689;72.984;47.067;0.0;0.0;-5.562594178879849e-13;1.8106003315180517e-12;0.0;41144.26622340721;52468.671535064925;2.8031763577018864e-09;0.0;-6.605433644502057e-09;6.379896582010787e-10;-7.9937621912336e-11;28.753333559581698;11.963409365888207;0.0;0.0;4.939341783049404e-12;0.0;0.0;75.49625274220784;1.631188302131906;0.0;0.0;0.0;0.0;0.0;4450429.807653158;9825971.192652555;0.0;0.0;0.0;7.105991244316101e-07;0.0
0.04;40.71674292547484;93612.9377584689;72.984;47.067;0.0;0.0;-5.562594178879849e-13;1.8106003315180517e-12;0.0;41144.26622340721;52468.671535064925;2.8031763577018864e-09;0.0;-6.605433644502057e-09;6.379896582010787e-10;-7.9937621912336e-11;28.753333559581698;11.963409365888207;0.0;0.0;4.939341783049404e-12;0.0;0.0;75.49625274220784;1.631188302131906;0.0;0.0;0.0;0.0;0.0;4450429.807653158;9825971.192652555;0.0;0.0;0.0;7.105991244316101e-07;0.0
0.05;40.71674292547484;93612.9377584689;72.984;47.067;0.0;0.0;-5.562594178879849e-13;1.8106003315180517e-12;0.0;41144.26622340721;52468.671535064925;2.8031763577018864e-09;0.0;-6.605433644502057e-09;6.379896582010787e-10;-7.9937621912336e-11;28.753333559581698;11.963409365888207;0.0;0.0;4.939341783049404e-12;0.0;0.0;75.49625274220784;1.631188302131906;0.0;0.0;0.0;0.0;0.0;4450429.807653158;9825971.192652555;0.0;0.0;0.0;7.105991244316101e-07;0.0
0.06;40.71674292547484;93612.9377584689;72.984;47.067;0.0;0.0;-5.562594178879849e-13;1.8106003315180517e-12;0.0;41144.26622340721;52468.671535064925;2.8031763577018864e-09;0.0;-6.605433644502057e-09;6.379896582010787e-10;-7.9937621912336e-11;28.753333559581698;11.963409365888207;0.0;0.0;4.939341783049404e-12;0.0;0.0;75.49625274220784;1.631188302131906;0.0;0.0;0.0;0.0;0.0;4450429.807653158;9825971.192652555;0.0;0.0;0.0;7.105991244316101e-07;0.0
0.07;40.71674292547484;93612.9377584689;72.984;47.067;0.0;0.0;-5.562594178879849e-13;1.8106003315180517e-12;0.0;41144.26622340721;52468.671535064925;2.8031763577018864e-09;0.0;-6.605433644502057e-09;6.379896582010787e-10;-7.9937621912336e-11;28.753333559581698;11.963409365888207;0.0;0.0;4.939341783049404e-12;0.0;0.0;75.49625274220784;1.631188302131906;0.0;0.0;0.0;0.0;0.0;4450429.807653158;9825971.192652555;0.0;0.0;0.0;7.105991244316101e-07;0.0
0.08;40.71674292547484;93612.9377584689;72.984;47.067;0.0;0.0;-5.562594178879849e-13;1.8106003315180517e-12;0.0;41144.26622340721;52468.671535064925;2.8031763577018864e-09;0.0;-6.605433644502057e-09;6.379896582010787e-10;-7.9937621912336e-11;28.753333559581698;11.963409365888207;0.0;0.0;4.939341783049404e-12;0.0;0.0;75.49625274220784;1.631188302131906;0.0;0.0;0.0;0.0;0.0;4450429.807653158;9825971.192652555;0.0;0.0;0.0;7.105991244316101e-07;0.0
